#      6 AB    g r i z Y 0.0005464375461 
     1    0 0.000 -.990000E+02  0.200 0.400352E+02 -.990000E+02        2   6  0.199749E+02  0.187283E+02  0.182511E+02  0.179720E+02  0.178784E+02  0.172629E+02  0.707271E+00  0.239605E+00  0.103195E+00  0.376951E-01  0.375258E-01 -0.599454E+00
     1    0 0.000 -.990000E+02  0.210 0.401535E+02 -.990000E+02        2   6  0.201401E+02  0.188579E+02  0.183778E+02  0.180950E+02  0.180047E+02  0.173893E+02  0.754198E+00  0.250918E+00  0.111571E+00  0.423817E-01  0.455073E-01 -0.591337E+00
     1    0 0.000 -.990000E+02  0.220 0.402667E+02 -.990000E+02        2   6  0.203001E+02  0.189816E+02  0.185009E+02  0.182125E+02  0.181237E+02  0.175102E+02  0.801015E+00  0.261346E+00  0.121534E+00  0.466358E-01  0.513360E-01 -0.583677E+00
     1    0 0.000 -.990000E+02  0.230 0.403753E+02 -.990000E+02        2   6  0.204548E+02  0.191005E+02  0.186195E+02  0.183251E+02  0.182353E+02  0.176253E+02  0.847167E+00  0.271757E+00  0.131566E+00  0.506976E-01  0.543401E-01 -0.577173E+00
     1    0 0.000 -.990000E+02  0.240 0.404796E+02 -.990000E+02        2   6  0.206035E+02  0.192161E+02  0.187334E+02  0.184329E+02  0.183397E+02  0.177348E+02  0.891525E+00  0.283068E+00  0.141186E+00  0.542001E-01  0.544089E-01 -0.571953E+00
     1    0 0.000 -.990000E+02  0.250 0.405799E+02 -.990000E+02        2   6  0.207466E+02  0.193289E+02  0.188430E+02  0.185358E+02  0.184371E+02  0.178392E+02  0.934259E+00  0.295515E+00  0.150355E+00  0.566952E-01  0.514380E-01 -0.567912E+00
     1    0 0.000 -.990000E+02  0.260 0.406766E+02 -.990000E+02        2   6  0.208852E+02  0.194391E+02  0.189483E+02  0.186345E+02  0.185276E+02  0.179387E+02  0.976142E+00  0.308938E+00  0.158983E+00  0.587082E-01  0.452678E-01 -0.565125E+00
     1    0 0.000 -.990000E+02  0.270 0.407700E+02 -.990000E+02        2   6  0.210190E+02  0.195468E+02  0.190498E+02  0.187299E+02  0.186132E+02  0.180333E+02  0.101662E+01  0.323245E+00  0.167077E+00  0.607642E-01  0.374880E-01 -0.563839E+00
     1    0 0.000 -.990000E+02  0.280 0.408602E+02 -.990000E+02        2   6  0.211477E+02  0.196524E+02  0.191479E+02  0.188221E+02  0.186959E+02  0.181232E+02  0.105511E+01  0.338702E+00  0.175009E+00  0.627437E-01  0.299752E-01 -0.564201E+00
     1    0 0.000 -.990000E+02  0.290 0.409475E+02 -.990000E+02        2   6  0.212732E+02  0.197563E+02  0.192439E+02  0.189111E+02  0.187776E+02  0.182085E+02  0.109327E+01  0.355251E+00  0.183719E+00  0.644283E-01  0.243333E-01 -0.566228E+00
     1    0 0.000 -.990000E+02  0.300 0.410321E+02 -.990000E+02        2   6  0.213968E+02  0.198578E+02  0.193387E+02  0.189984E+02  0.188597E+02  0.182896E+02  0.113231E+01  0.372202E+00  0.193962E+00  0.671664E-01  0.218603E-01 -0.569693E+00
     1    0 0.000 -.990000E+02  0.310 0.411141E+02 -.990000E+02        2   6  0.215178E+02  0.199572E+02  0.194316E+02  0.190858E+02  0.189442E+02  0.183670E+02  0.117131E+01  0.389555E+00  0.204772E+00  0.725569E-01  0.243834E-01 -0.574306E+00
     1    0 0.000 -.990000E+02  0.320 0.411937E+02 -.990000E+02        2   6  0.216365E+02  0.200550E+02  0.195211E+02  0.191737E+02  0.190322E+02  0.184411E+02  0.121038E+01  0.407716E+00  0.214666E+00  0.807901E-01  0.327477E-01 -0.579760E+00
     1    0 0.000 -.990000E+02  0.330 0.412711E+02 -.990000E+02        2   6  0.217548E+02  0.201517E+02  0.196073E+02  0.192614E+02  0.191203E+02  0.185123E+02  0.125127E+01  0.427099E+00  0.223467E+00  0.911512E-01  0.435240E-01 -0.585918E+00
     1    0 0.000 -.990000E+02  0.340 0.413463E+02 -.990000E+02        2   6  0.218745E+02  0.202479E+02  0.196909E+02  0.193479E+02  0.192043E+02  0.185808E+02  0.129575E+01  0.448052E+00  0.231873E+00  0.102421E+00  0.522700E-01 -0.592713E+00
     1    0 0.000 -.990000E+02  0.350 0.414195E+02 -.990000E+02        2   6  0.219952E+02  0.203425E+02  0.197731E+02  0.194319E+02  0.192839E+02  0.186467E+02  0.134324E+01  0.469435E+00  0.240828E+00  0.113160E+00  0.586152E-01 -0.599973E+00
     1    0 0.000 -.990000E+02  0.360 0.414909E+02 -.990000E+02        2   6  0.221146E+02  0.204344E+02  0.198546E+02  0.195122E+02  0.193606E+02  0.187104E+02  0.139134E+01  0.490014E+00  0.251059E+00  0.122199E+00  0.639970E-01 -0.607619E+00
     1    0 0.000 -.990000E+02  0.370 0.415604E+02 -.990000E+02        2   6  0.222291E+02  0.205229E+02  0.199360E+02  0.195883E+02  0.194352E+02  0.187718E+02  0.143629E+01  0.508958E+00  0.262912E+00  0.128816E+00  0.691701E-01 -0.615727E+00
     1    0 0.000 -.990000E+02  0.380 0.416282E+02 -.990000E+02        2   6  0.223348E+02  0.206074E+02  0.200164E+02  0.196600E+02  0.195081E+02  0.188311E+02  0.147422E+01  0.525735E+00  0.275555E+00  0.132674E+00  0.741822E-01 -0.624218E+00
     1    0 0.000 -.990000E+02  0.390 0.416943E+02 -.990000E+02        2   6  0.224306E+02  0.206891E+02  0.200955E+02  0.197280E+02  0.195789E+02  0.188887E+02  0.150386E+01  0.541228E+00  0.288473E+00  0.134504E+00  0.788098E-01 -0.632855E+00
     1    0 0.000 -.990000E+02  0.400 0.417590E+02 -.990000E+02        2   6  0.225190E+02  0.207700E+02  0.201735E+02  0.197947E+02  0.196480E+02  0.189446E+02  0.152768E+01  0.557490E+00  0.301873E+00  0.136636E+00  0.833155E-01 -0.641486E+00
     1    0 0.000 -.990000E+02  0.410 0.418221E+02 -.990000E+02        2   6  0.226031E+02  0.208514E+02  0.202507E+02  0.198620E+02  0.197157E+02  0.189992E+02  0.154858E+01  0.575775E+00  0.315902E+00  0.140802E+00  0.878943E-01 -0.650072E+00
